umap1,umap2,state
0.7990344,3.5092905,start
-4.118405,2.5089545,start
-5.010755,3.0556235,start
-2.960564,4.0274158,start
-3.666888,4.7463264,start
-0.07026832,2.1835737,start
-4.562174,4.955797,start
0.034673836,2.2996995,start
-4.4201818,6.1485133,start
-3.591772,2.8983173,start
-4.6057696,1.892165,start
-2.680228,3.0618098,start
-2.970512,3.3246121,start
-2.466538,2.79164,start
-5.5565705,3.028197,start
-3.8863163,3.3607402,start
-4.0765085,4.3656254,start
-0.36939144,4.77854,start
-5.019809,4.5917516,start
-4.6411443,2.4162781,start
-5.4427733,3.8689518,start
2.0867977,3.2793477,start
-2.312699,4.42959,start
-3.4062738,4.495848,start
-5.257863,4.3035703,start
-4.5212216,1.7006947,start
-3.0812895,1.7318182,start
2.1979182,6.791292,start
-0.23749799,2.339318,start
-2.0382013,3.0717778,start
-5.1005745,2.0643518,start
-5.5440774,3.1677604,start
-3.5797014,3.5611136,start
-0.97809404,4.14795,start
-4.3513412,2.5237463,start
-2.051619,3.7143416,start
-3.7175193,1.3071793,start
-1.133999,1.5842782,start
0.2330928,3.4339342,start
-1.7684251,4.6884465,start
-4.6345973,3.379779,start
-1.7079097,2.9012828,start
-3.8079085,0.85448927,start
-2.1113825,4.0223002,start
-0.19078219,2.9056604,start
-0.5310528,3.7729604,start
-1.7931544,5.5918355,start
-2.8718479,2.435425,start
-3.0891688,5.087212,start
-2.8062072,2.3587713,start
-2.194155,1.8873727,start
-1.084678,1.9307353,start
0.06890725,4.4198565,start
-2.7969337,1.2869428,start
-2.5329885,3.201962,start
-1.2898606,2.5750353,start
-3.868081,2.8330932,start
-3.4466803,0.7436077,start
-4.554479,4.1492085,start
-4.4017334,3.9747913,start
-2.663855,3.2676268,start
-0.6570438,4.010599,start
-5.3739467,1.0270985,start
-2.3328512,1.358354,start
3.2573454,5.568292,start
-2.3471498,5.3891582,start
-2.73156,1.4434595,start
-1.6768544,1.2301124,start
-4.0274425,0.7120366,start
-3.2517815,1.6655529,start
-4.185043,5.7778373,start
-2.2816129,4.1539874,start
-4.0833855,1.8979589,start
-0.17355238,3.6498058,start
1.6177907,6.5203342,start
-4.103916,2.126418,start
-2.607051,1.923227,start
0.4183011,4.550384,start
-0.2547209,2.6317234,start
-0.7461826,1.4784603,start
-0.2146673,1.624582,start
-1.2305971,2.8260794,start
-5.3401823,4.5963483,start
0.7883442,2.6758084,start
-1.7742405,2.1615193,start
-5.0267043,2.7673612,start
-4.879553,2.2068837,start
-2.9851305,4.4646635,start
1.8674043,3.077638,start
-1.9783363,1.9281167,start
0.17084277,2.5587554,start
0.5646529,2.8477983,start
-0.93635875,2.869862,start
-5.470663,4.5201397,start
-1.2662528,0.5138452,start
-3.922563,0.5637878,start
-2.9053288,3.6180642,start
-1.2757934,1.2004961,start
-3.7035265,1.785072,start
-5.2623897,0.88506514,start
-3.2425683,1.8396881,start
2.4177873,2.0788617,start
-0.50389344,4.0121937,start
-2.491957,0.7622845,start
-3.2381709,5.168077,start
-1.1382085,-0.13620384,start
-3.7675745,1.5448384,start
-1.3626097,3.2825124,start
-0.8834795,3.884883,start
-6.3688884,2.7781246,start
-4.9914713,3.6789093,start
-4.314538,3.3728352,start
1.5050913,4.882889,start
-5.4559336,5.4489202,start
-2.4159544,3.5228434,start
-1.2419579,0.5171126,start
-0.63050693,2.9387174,start
-0.5033645,2.6840684,start
-1.588849,0.21193172,start
-1.6007471,5.124027,start
-4.14205,1.8352033,start
-4.9941626,2.9863298,start
-4.189477,2.3900654,start
-3.024131,5.2651286,start
-5.665325,4.711644,start
0.6741095,4.71529,start
-4.171398,1.4828,start
-1.0071973,1.0242745,start
-3.2630746,0.47877342,start
-1.9015896,5.9931793,start
-3.8981874,0.15497522,start
0.22109829,2.6121614,start
-5.182149,4.8914604,start
-2.3030438,0.3172229,start
-5.3364544,3.9647198,start
-3.8077455,3.9725862,start
-5.6967306,2.54704,start
-4.00405,0.6751221,start
-3.8627782,1.8551267,start
0.37353203,3.6398244,start
-6.096398,4.11573,start
-1.7035584,4.2000046,start
-4.91434,1.6635715,start
-2.7298584,4.0302305,start
-3.857164,2.6527812,start
-1.1762109,1.0248866,start
0.52702564,5.9399776,start
-1.0852234,4.136223,start
-4.7993107,2.732872,start
1.4287144,5.348516,start
0.7581239,5.220559,start
-5.3176026,4.973851,start
1.0457203,2.6540773,start
-1.8306665,2.1187973,start
-2.9685297,2.6728227,start
-3.9018779,4.621439,start
-4.350538,5.5410943,start
1.432761,1.3034682,start
-2.7917862,2.4360683,start
-2.2252643,6.1407228,start
-3.6981118,2.9452803,start
-2.5678897,4.0277996,start
-3.592612,3.0940063,start
-4.14643,1.0603424,start
1.4097964,3.6169052,start
-1.0455283,0.6169632,start
-3.334979,0.49359667,start
-4.3033867,3.223488,start
-0.9416166,1.8538406,start
-4.6176534,2.6804974,start
-4.6387177,3.0022748,start
-2.5121858,2.813977,start
-5.5086484,4.8540926,start
-1.5826875,3.5075836,start
-1.6452405,5.025837,start
-0.48980886,2.4382687,start
-4.1300306,5.2085366,start
-4.8270884,0.6646305,start
-3.469792,4.715623,start
-4.708545,4.7747297,start
-5.6267643,3.596404,start
-2.5004466,4.235845,start
-0.55424774,2.2402673,start
-0.25924498,4.044043,start
-2.7279596,0.7848552,start
-5.5226307,3.8379734,start
-0.5223077,1.7371683,start
0.4922072,5.9877152,start
-2.2274814,1.7477754,start
-5.6032023,1.2299209,start
-1.3436223,4.403605,start
-3.4646277,6.763825,start
-4.514362,3.0011613,start
-3.1164935,5.2841816,start
-3.2983725,4.264348,start
-4.0594544,2.7499037,start
-5.922431,2.655434,start
0.23371585,3.242601,start
-3.9567108,4.629098,start
-1.2310312,5.8041286,start
-1.3938339,1.3454401,start
-0.06259364,2.9739022,start
-1.2901169,5.0888376,start
-2.908578,1.7269688,start
-3.90914,3.6382203,start
-4.1176076,3.8418436,start
-3.030097,3.2438855,start
-4.793774,3.5778427,start
-1.7941897,1.2988169,start
-5.4767866,4.936288,start
-3.0244243,3.6466906,start
-2.429086,3.9749455,start
-2.1033866,5.586541,start
-4.6746635,3.6025712,start
-4.5703654,2.9063456,start
-4.9028115,4.273409,start
-3.877245,2.5738065,start
0.6631552,2.8909805,start
-3.502231,6.0416536,start
-6.351324,4.0944037,start
-5.0968833,4.8361616,start
-6.170867,2.984982,start
-4.894807,1.8556962,start
-5.1269026,3.0098011,start
-5.0950027,1.37497,start
-1.4558485,2.0032775,start
-3.584505,2.4157557,start
-0.588409,5.660372,start
-5.882783,3.8084915,start
-1.4380178,7.33429,start
-2.1055694,4.6126814,start
-1.7428321,2.2199886,start
-2.669259,5.855883,start
-1.164343,3.9165938,start
-4.500224,3.7748935,start
-5.293811,3.310534,start
-4.126948,5.9502025,start
2.3484645,5.086489,start
-3.5207267,2.1804955,start
-0.14160392,2.9829276,start
-4.8164115,1.2444706,start
-1.7459605,3.6793785,start
-3.170946,0.24159631,start
-2.4576085,4.909334,start
-2.6236877,4.76511,start
1.428697,4.796628,start
-3.8609827,0.14563607,start
-1.7199403,1.9220216,start
-5.099298,4.168619,start
-2.4576464,5.7903614,start
-0.108521245,5.4586706,start
-3.334491,6.1051702,start
-2.4904053,3.2495408,start
-3.269079,4.564751,start
-5.3574514,2.8608081,start
-1.0596074,3.9940922,start
-6.2484417,3.3055058,start
-3.1640682,0.19075987,start
-5.334758,4.0995235,start
-2.875306,2.795623,start
-5.017223,2.7007391,start
-0.15005763,2.297039,start
-3.9324577,1.8771855,start
-0.4030617,2.9610612,start
-5.081422,1.104383,start
-2.6900375,4.3954573,start
-0.5942104,3.1712732,start
-4.899225,2.306902,start
-3.889426,3.663128,start
-4.5341167,4.675996,start
-4.9764557,1.1622543,start
-1.7376508,3.6820638,start
-2.4169066,1.4413798,start
-5.298261,3.1749928,start
-2.0305064,5.261116,start
-2.0337446,2.2523742,start
-3.2803688,-0.038985856,start
-6.0419555,4.152506,start
-1.8653421,0.8257978,start
-1.743985,4.9427366,start
-5.983034,2.9624383,start
-5.3115034,4.8954163,start
-3.5276823,6.7937565,start
-2.4734652,4.778232,start
-6.2121415,3.3038187,start
-2.3742676,4.0636845,start
-1.5855323,6.1456337,start
-1.3141068,3.1030397,start
-2.6315672,3.3327677,start
-4.1012545,5.6608424,start
-4.9445286,2.3882265,start
-2.7424037,2.0840418,start
1.6824833,4.097359,start
-4.0005965,2.039844,start
1.9730287,5.45805,start
-3.9014592,5.50325,start
2.5285735,2.3765068,start
0.65540767,1.9974554,start
-5.0750203,3.5085251,start
-5.3830466,3.8659813,start
-4.5819187,3.9226162,start
0.6805964,3.1111186,start
-2.4851859,1.8355883,start
-5.8733716,1.6505805,start
-5.489841,1.6943766,start
-3.5942461,3.015345,start
-4.952444,3.6264563,start
-0.41134226,6.8610225,start
-3.1218083,2.4556475,start
-0.69397175,1.3568444,start
-1.5797776,3.405576,start
-0.9745932,5.323566,start
-6.1472564,3.6702127,start
-4.664383,4.119985,start
-0.87701565,1.2587249,start
-3.2456706,6.092122,start
-4.2615113,3.536863,start
0.45610166,4.364061,start
-4.574723,0.5649372,start
-3.6920898,3.2040422,start
-3.130062,2.3122702,start
-1.8045598,1.5272095,start
-1.8773912,1.3070837,start
-4.3773274,3.4048028,start
-4.979692,4.0825458,start
-0.48857895,5.197091,start
-3.5860927,5.658094,start
-6.291871,2.8444595,start
-6.0359607,2.2785869,start
-2.2449436,4.6070476,start
-2.5323977,1.9229636,start
-3.9003165,4.5741463,start
-1.7099758,5.1195927,start
-5.6254435,3.0806537,start
-5.5888653,3.445914,start
-1.9829264,1.6095315,start
-3.0142243,4.1202936,start
2.8499646,5.2584915,start
-2.04709,6.4373927,start
-4.3410726,4.8000736,start
-2.3100858,3.8346746,start
-5.788641,2.6166368,start
-1.903213,5.7732296,start
-4.384954,1.789697,start
-2.223117,1.6605731,start
-2.4349203,1.1285182,start
-5.30532,3.6500254,start
-2.434869,0.67429197,start
-0.056322154,0.52166474,start
-3.978143,6.6916385,start
-4.154129,2.8247478,start
-5.814826,1.768359,start
-4.527248,0.3562792,start
-1.3801334,3.6126552,start
-2.7677445,1.5047777,start
0.73153925,1.6430241,start
-3.0160139,0.79745215,start
-5.1708746,5.7191124,start
0.075794585,4.1454015,start
-3.97134,1.1270376,start
-5.5640955,4.1930976,start
-4.9876924,4.1615133,start
-4.521235,3.9469194,start
-2.3273747,3.655307,start
-0.009730853,4.6949244,start
-3.8506646,5.1832204,start
-1.7181985,2.2124968,start
-1.43117,5.309853,start
-5.248012,5.5914598,start
-2.488844,5.6917644,start
-2.3647475,4.24751,start
-0.88424873,2.2717721,start
-3.964558,6.0345716,start
-0.30357248,4.052922,start
-4.7937922,3.8245013,start
-2.9599996,2.9800048,start
-1.8383212,3.2664828,start
-0.72712064,1.2709231,start
-4.2477646,3.2211008,start
-4.5098114,5.0772614,start
-4.2855854,6.2107024,start
-6.073035,2.8214858,start
-3.2132907,3.6774015,start
1.7814431,4.5253215,start
-2.259067,1.3609431,start
-3.5403655,0.09951828,start
1.9853237,4.76401,start
-1.7760105,3.144635,start
-3.5734832,1.4100391,start
-1.0791173,4.4919567,start
-4.0873847,6.8527613,start
-4.6748724,5.83506,start
-5.699918,2.395786,start
1.9543943,4.4239297,start
-4.255457,2.6937973,start
-6.0743155,3.812808,start
-2.037792,4.6274877,start
-2.7728221,4.0429034,start
-3.1241808,7.4082174,start
-0.41561663,2.2262907,start
-5.413237,1.4470122,start
-3.1543815,2.8953059,start
-0.7122216,4.204504,start
-1.7833623,5.810898,start
-2.4966533,2.9045131,start
-3.8321335,6.057651,start
1.1018741,5.2530127,start
-6.117805,3.6511972,start
-5.1835313,5.0190735,start
-3.264417,1.5510252,start
-6.0450473,5.120034,start
-3.3816621,1.4335197,start
-4.642641,4.2277675,start
3.1215596,4.3297377,start
-5.684087,2.9340634,start
-4.741626,4.8513165,start
0.83942187,1.7385042,start
-4.5139847,4.5623755,start
-0.7403047,3.4749794,start
0.24357082,1.2271798,start
-5.9680514,1.7576313,start
-4.0661025,5.2564106,start
-3.4773936,5.6531157,start
-5.321389,5.221308,start
-4.177318,2.4281921,start
-4.488667,4.529645,start
-2.6054027,4.4807873,start
-3.3223517,4.051775,start
0.2525287,1.9238414,start
-1.0512261,2.3824308,start
-1.5721384,1.076789,start
-4.4574986,5.0238695,start
-1.8038505,4.446573,start
1.0352116,6.8924236,start
-5.585181,4.562283,start
-2.8491387,5.8224897,start
-0.35734046,4.002721,start
-1.6758449,3.001453,start
-2.8588603,1.531792,start
-4.17667,2.5520694,start
-1.5283904,4.13935,start
-5.9915795,3.3780918,start
0.36217976,6.5621896,start
-5.9156513,4.1560555,start
-2.623836,6.8022566,start
-5.386019,1.4367326,start
-4.093936,0.82708555,start
-3.9422588,4.928318,start
-5.1019177,5.950266,start
2.3040197,4.947174,start
-4.6779084,1.1076181,start
-1.9764246,5.4383698,start
-5.0515,3.3822107,start
-1.4962234,1.3590351,start
-4.619634,6.300911,start
-2.5413723,4.200775,start
-2.1636221,5.9170327,start
-2.4349043,5.8792,start
-2.156412,2.8462605,start
-2.9334633,1.587981,start
-4.4944897,1.7912059,start
-2.702287,2.9480224,start
-2.4869807,0.97078586,start
-5.6150284,1.0677732,start
-2.2020416,3.3278813,start
1.7928156,2.9122767,start
-3.0096588,2.372914,start
-3.5760014,6.0133967,start
-3.5046508,2.8791397,start
-1.5698637,5.66742,start
-1.607276,4.7951956,start
-4.262703,2.6936102,start
-1.2748609,2.6920521,start
-4.0430813,1.8200489,start
-3.2661853,5.832335,start
-4.4884224,0.4557238,start
-1.8991532,4.1360846,start
-4.3497853,1.2937576,start
-4.784959,1.519654,start
-4.216436,6.063565,start
-2.3250365,1.5601709,start
-1.686364,3.3586094,start
-3.8366334,4.210863,start
-0.14947835,1.38368,start
-4.7976317,2.9124677,start
2.0816672,4.077292,start
-1.9072611,1.8106444,start
-1.9456979,3.9765446,start
0.0049043405,2.3696654,start
-2.274584,4.7262588,start
1.3639039,2.5938532,start
-4.5309563,5.1650953,start
-4.415813,4.786009,start
-3.6967592,3.5325332,start
-5.0497184,1.0052785,start
-4.913115,1.4139692,start
-0.415877,5.0214014,start
-3.984502,3.8959696,start
-0.35282004,0.90988505,start
2.4401436,3.2617614,start
-2.3056319,5.287472,start
3.270478,2.8493886,start
-5.489585,5.2426796,start
-4.922017,5.871671,start
-4.9903216,5.253408,start
0.950478,2.9465756,start
-4.0847735,0.4662936,start
-5.345477,4.5454006,start
2.731469,4.1088533,start
-4.8152795,3.8129382,start
-3.836011,1.697831,start
-1.2807107,1.3077958,start
-2.288185,4.921611,start
-4.805383,1.8857062,start
-1.9986639,0.30742037,start
-4.1251955,3.5478277,start
-6.1246805,4.087975,start
-1.7109777,2.0643055,start
0.64977205,4.9140286,start
-4.9018908,5.9019084,start
-0.90289265,5.147883,start
-5.7931504,1.9450263,start
-1.6105987,4.786175,start
-5.076796,5.2187724,start
-0.23899886,4.2947927,start
-5.879506,2.4345875,start
-1.087212,2.762693,start
-3.416178,3.3918357,start
-2.598606,6.5936236,start
-3.6944811,4.78449,start
-1.6186701,3.4802635,start
-6.3723884,3.4099386,start
-5.8622684,3.6912901,start
-2.1898682,3.7301583,start
-2.520897,4.831265,start
-3.3639936,2.9028664,start
-0.65731394,3.1081111,start
-5.6551514,3.761628,start
-3.3245199,5.759256,start
0.17629051,5.26563,start
-4.776155,4.353223,start
-0.16768032,3.035436,start
-2.0846622,1.1786568,start
-4.900333,3.81454,start
-1.9917201,4.535978,start
-3.8251069,4.9223814,start
-2.1959715,5.7798014,start
-2.9286835,6.7715693,start
-0.5693092,2.5435915,start
-2.078846,0.13397732,start
-2.6818585,2.8355827,start
-1.6151779,-0.2247047,start
1.7614131,4.457583,start
-1.8720212,1.9084918,start
-6.1265388,3.7436762,start
-2.5160332,1.0117573,start
-2.9428296,0.44220492,start
-3.3068144,4.7077208,start
-1.9726535,0.19045909,start
-2.278269,3.266115,start
-5.2002172,5.7727833,start
-3.2822742,5.3963456,start
-1.9824892,3.1250525,start
-2.8174748,3.6595685,start
-1.924412,3.814141,start
-4.4206586,4.003209,start
-1.3534386,3.1627107,start
-4.7426147,5.9682403,start
-3.7038357,2.0068321,start
0.07825751,2.8169587,start
-4.74425,5.7800045,start
-5.486121,2.8496585,start
-3.725004,4.920574,start
-4.730178,2.970219,start
-0.43467352,2.9358566,start
-3.293013,6.3939614,start
-4.3282514,0.36368918,start
-3.3404996,3.7349916,start
-4.3494596,3.4975884,start
-5.372445,1.1719903,start
-1.7654021,2.9606118,start
-2.922365,5.1698103,start
-1.3825452,2.6892493,start
-1.0347714,6.668264,start
-1.2737626,3.2800262,start
-5.673359,2.0156531,start
-4.6817265,1.8605144,start
-0.24451344,2.4539855,start
-1.6297914,4.118012,start
-1.5216645,4.4066467,start
-3.3916383,4.7399926,start
-3.028627,4.470734,start
-4.0636888,2.7016048,start
0.6590611,3.4537828,start
-0.3534225,4.618627,start
-4.961289,0.7237537,start
-0.031444207,5.0146656,start
-2.0711987,4.0126395,start
-4.418206,3.6569955,start
-6.089474,3.6864915,start
-5.4662886,4.6612005,start
-2.9781954,3.3714664,start
-4.3025093,6.044086,start
0.5043958,2.1346264,start
-1.7659767,4.7324014,start
-0.03742294,4.5024533,start
0.33763814,4.549783,start
-0.7808613,1.4619796,start
-5.7347784,5.064997,start
-6.000796,4.7223063,start
-4.6784143,4.133708,start
-1.812559,2.9648333,start
-0.61848515,6.336637,start
-0.9002651,1.6301134,start
-2.017913,4.9287796,start
-4.627848,6.531271,start
-3.7736306,3.9016192,start
-0.16085434,5.0102696,start
-4.201499,1.055805,start
-4.0334225,0.5606036,start
-5.497494,3.9402182,start
-3.839262,0.5820175,start
-4.0448008,3.0348077,start
-4.245395,3.1354272,start
-1.0182757,3.3622723,start
-3.3982306,2.5710206,start
-5.1952887,3.9564626,start
-0.8750765,3.7388556,start
-4.3341956,0.41564685,start
-0.6844403,3.4477644,start
-4.342448,5.5915127,start
-3.3162491,2.38122,start
-3.3880503,3.9066772,start
-4.0254107,6.264609,start
0.31959844,3.0072603,start
-0.21790157,5.018175,start
-4.5188756,6.484295,start
-3.2642684,1.80229,start
-0.46412015,1.1793659,start
-3.0305514,1.7671224,start
-2.4067254,3.6923594,start
-0.27692306,5.3691764,start
-3.887182,1.1736156,start
-2.8611174,2.1952794,start
-4.440093,1.8681581,start
-2.380239,1.6183244,start
-2.298965,5.087006,start
-0.11428322,0.9226061,start
1.4876565,2.3829894,start
-2.066727,6.8233147,start
0.48245433,4.9491863,start
-5.200939,2.911088,start
-3.7902396,5.080945,start
-0.4021699,6.1906815,start
-3.2259748,3.166021,start
-3.5308921,5.4667773,start
-3.8282495,2.6027615,start
-1.5999805,5.4289517,start
-5.356252,3.8178983,start
-5.9078965,3.0876226,start
-4.599585,1.2471589,start
-2.2746243,3.0948732,start
-0.76308954,3.8788562,start
-2.2102492,4.0516267,start
-2.1788983,2.982035,start
-3.0403922,6.549786,start
-0.759059,5.865743,start
-2.5027559,5.649705,start
-3.9329212,1.9071128,start
-5.1131344,5.851878,start
-2.6807952,-0.4651098,start
-2.846172,1.5483096,start
-2.1316853,3.9156358,start
-3.3105545,1.4330496,start
-1.6781331,1.7259859,start
-1.9366212,2.7789507,start
-4.446191,4.815899,start
-2.0873673,2.093149,start
-3.7394705,1.4712361,start
-1.4500861,6.064847,start
-2.2251306,3.349485,start
-5.899417,3.208928,start
-1.5009472,4.4372516,start
-4.16572,6.356759,start
-4.1550612,6.006737,start
-4.4457955,4.5735726,start
-2.2279875,4.4126587,start
-1.548794,3.2421238,start
-3.203023,4.154259,start
-4.9035726,3.3326712,start
-1.3380849,6.556079,start
-3.060021,6.917444,start
-2.563163,1.863149,start
-1.944087,0.6059761,start
-4.1176662,6.680925,start
-3.194033,4.766506,start
-1.61129,2.6559758,start
-5.8368635,2.2417276,start
-4.7928386,3.0460927,start
2.2341912,4.55161,start
-5.2194076,5.2410502,start
-4.9223094,0.63750315,start
-4.359914,3.3019066,start
-3.3953164,5.367601,start
0.11724409,6.396646,start
-4.1550846,2.6628246,start
2.6589737,4.0929384,start
-2.7635577,4.0025826,start
-2.1105707,3.8944235,start
0.4237632,2.0153105,start
-5.1422815,1.8234814,start
0.65194446,3.040761,start
