index,UMAP_1,UMAP_2,state
5745,10.373995,2.8065555,start
5231,5.8024697,7.201025,start
5171,7.1368012,7.097358,start
5487,9.651412,6.6775184,start
5810,9.949023,5.7104445,start
5574,7.3480444,2.747493,start
5888,13.848239,7.2562957,start
5183,12.247395,4.5594277,start
5985,9.900525,5.600793,start
5017,7.141319,4.502871,start
5312,7.5047894,5.449813,start
5121,5.8532205,6.34729,start
5249,10.469866,6.388029,start
6083,13.967265,7.6088533,start
5931,11.033324,6.360068,start
5700,11.283244,3.8058896,start
5679,11.041207,5.799557,start
6039,9.437699,5.57978,start
5659,11.549566,5.3209,start
6028,12.093922,7.581878,start
5384,6.9275956,4.6677423,start
5098,10.588797,5.9792566,start
5884,9.440629,3.1123273,start
5100,6.964593,7.364372,start
5306,8.287586,8.174831,start
6091,12.670924,8.440672,start
5180,8.72539,8.146178,start
6024,7.1816177,7.025525,start
5635,9.3110075,7.5218053,start
6035,8.779408,3.9775138,start
5566,10.462359,5.327379,start
5695,10.234784,5.66823,start
5958,11.222905,2.8379827,start
5557,6.374159,7.574408,start
5294,9.2355585,9.167398,start
5952,11.23314,8.93574,start
5425,11.612743,5.513341,start
5373,11.360754,6.689316,start
5861,5.6751184,5.559662,start
5182,7.2377543,4.2554917,start
6089,9.806617,6.647724,start
5354,13.734227,6.993294,start
5225,7.261906,4.498726,start
5718,6.249429,6.4083138,start
5400,13.02859,5.4493175,start
5284,8.358544,2.697167,start
5979,5.1116667,5.0835743,start
5111,10.432009,3.7792075,start
5930,13.200841,5.920431,start
5805,7.9954777,7.6172433,start
5997,8.175425,4.584104,start
5963,8.705407,3.7910054,start
5491,12.148778,7.815113,start
5335,12.890829,3.1456494,start
5797,10.429984,3.2002206,start
5198,9.436921,4.1616173,start
5733,12.35341,6.168962,start
6032,9.663746,2.953378,start
5187,12.712049,8.560151,start
5409,11.22364,5.9982023,start
5442,9.386058,6.688248,start
5325,12.977495,6.638121,start
5156,9.060958,6.9613724,start
5877,12.273832,6.639092,start
5962,9.322131,2.6507,start
5032,10.012219,6.0977535,start
5759,8.498264,4.9801936,start
5817,9.345007,7.762714,start
5329,9.383178,3.4552991,start
5568,6.244502,7.484448,start
5915,8.11339,2.7628555,start
5423,13.668887,6.944176,start
5035,11.503775,4.7089915,start
5234,13.1879635,7.2474484,start
5086,12.029478,8.015492,start
5022,8.119366,6.254211,start
5562,10.653419,7.039343,start
5345,9.639783,4.3595824,start
5765,6.132376,4.121965,start
5388,10.149494,7.4659743,start
6013,11.544132,6.709195,start
5036,11.642515,3.274087,start
5720,7.493969,4.076741,start
5059,8.436932,7.508571,start
5611,9.787792,4.3709636,start
5977,13.202264,4.3712163,start
5636,6.507711,8.220357,start
6051,6.3797636,7.8354473,start
5692,13.224354,7.5836,start
5544,5.7490234,4.527069,start
5450,10.879759,7.3020043,start
5094,13.042055,6.1093907,start
5673,12.3705635,2.6247017,start
5550,9.834205,4.693919,start
5778,7.017871,5.663914,start
5511,12.801571,6.6571593,start
5772,10.131819,3.9746714,start
5803,11.32789,8.105633,start
5902,5.9416227,5.2069845,start
5307,10.610616,6.3753734,start
5248,10.988903,2.0074508,start
5368,10.492826,5.401181,start
5634,8.079536,3.5697575,start
5365,8.1386385,3.5234275,start
5661,5.667201,4.5030894,start
6022,8.630275,5.6660357,start
5371,8.707783,5.535389,start
5014,7.061066,6.730291,start
5457,9.900839,4.5231295,start
5172,10.631437,2.9385688,start
5110,8.963473,4.479503,start
5577,13.843616,7.064709,start
5621,9.617103,8.614251,start
5932,12.664847,5.764654,start
5255,11.268842,7.3770247,start
5711,8.736369,8.978846,start
5693,11.6292305,8.871505,start
5463,6.455836,4.9084945,start
5820,11.754514,5.2981234,start
5599,7.2665057,4.589538,start
5293,9.884377,8.3473015,start
5564,11.662767,4.677969,start
5410,7.0385666,7.172352,start
5295,11.784969,5.078238,start
5322,12.04037,6.511466,start
5211,13.525513,7.3534102,start
5328,13.367963,8.295199,start
5454,9.251185,8.304012,start
5627,11.844159,6.175637,start
5928,12.426098,8.322479,start
5714,11.087959,5.4026365,start
5159,12.923989,7.738987,start
5175,8.696735,3.9382474,start
6046,13.554902,6.0040965,start
5793,10.29833,8.426227,start
5889,9.455497,6.455573,start
5948,12.775147,7.2098627,start
5095,8.401085,4.33624,start
5276,10.89141,5.1049905,start
5049,10.19141,8.186234,start
3337,-7.8680167,7.32121,goal
