umap1,umap2,state
1.595196,5.951202,start
-0.62267363,8.917279,start
0.013708019,5.5584006,start
-0.326583,10.444651,start
-1.3528835,7.6169934,start
2.1136355,11.05395,start
-1.4346253,7.534102,start
-0.9683684,9.745949,start
3.2387106,10.974559,start
5.6122146,8.717957,start
-1.6325103,7.2298517,start
2.0663009,5.3704634,start
1.071615,6.5943227,start
7.8378854,7.1041384,start
-1.7858428,8.204453,start
0.926089,9.055871,start
1.3366587,8.259698,start
2.7292082,8.3850975,start
4.230592,5.301633,start
0.7402696,9.2998905,start
-0.24310426,5.4943175,start
0.8622575,5.413589,start
4.650228,11.264593,start
-1.1714392,9.4104805,start
3.1592808,10.736925,start
1.6201161,8.152958,start
-1.1924477,8.685999,start
-0.22770599,7.4772086,start
-0.54725206,9.350778,start
1.0101184,10.616773,start
4.8626027,5.166203,start
0.90663844,10.699765,start
4.7106547,7.55169,start
0.9702831,6.9567256,start
-0.9503386,7.2853503,start
5.9201727,6.4987473,start
0.71358985,7.5026026,start
-2.2173967,6.952117,start
-2.0873244,8.494017,start
6.1778183,4.592299,start
1.0223379,6.828692,start
0.42565727,5.27961,start
-1.6566296,8.609803,start
-0.31999084,8.02576,start
2.208311,5.6148543,start
3.457286,10.438512,start
3.8113494,9.965313,start
8.3185,5.1284895,start
-0.9133856,10.196026,start
3.4127855,5.1873446,start
-1.8885059,8.079749,start
-0.3665224,7.7674,start
-0.9526963,5.3024397,start
0.4789134,6.821479,start
0.3706629,9.50478,start
-0.9987793,7.6476917,start
1.028358,7.7497125,start
4.4716806,9.9444895,start
1.6395137,6.598253,start
-0.4007024,6.964741,start
1.3044965,10.550002,start
1.7363415,7.389508,start
0.32372954,10.604188,start
0.04942506,8.273144,start
5.899333,4.5402927,start
-1.4244877,6.60606,start
0.6917606,6.3599925,start
-0.5531071,5.286188,start
1.0016241,7.7690554,start
0.49809882,10.064263,start
1.0094054,7.9150085,start
-0.49565795,7.740794,start
0.25696278,7.160748,start
0.40035066,8.37899,start
0.38451958,7.8955417,start
5.8056107,4.3448806,start
6.7874694,7.542298,start
0.26017594,8.367134,start
-1.4326805,9.795792,start
4.0755925,7.1665096,start
2.3229995,10.402482,start
-0.99165696,7.806369,start
2.9271708,9.779615,start
0.82598686,6.1208463,start
1.2384537,7.67962,start
-0.31067017,9.226461,start
-0.08154108,5.7924404,start
-0.51395625,7.912455,start
0.68059665,8.047426,start
0.8337346,8.795318,start
-1.4672109,9.280534,start
6.744851,7.5603695,start
-0.55660945,8.327729,start
4.881151,7.815872,start
0.53620833,5.06237,start
0.7470915,6.1722875,start
3.3482318,10.531012,start
4.020976,4.7878036,start
1.0388783,7.913884,start
0.14113322,11.069646,start
-0.75374347,10.2513895,start
1.0169814,9.065898,start
5.0983796,6.341545,start
-1.7846862,7.0359106,start
-0.4715143,6.699902,start
-0.5522352,7.551103,start
-1.0383168,8.316637,start
2.3919635,8.869507,start
0.48999897,10.541274,start
5.0866942,5.9146595,start
2.3474948,7.6460896,start
3.0884466,6.555577,start
-0.7757863,5.6091866,start
-1.2347908,6.478352,start
-1.3258619,8.767593,start
4.925232,5.1443515,start
-1.1908225,8.688992,start
5.341017,9.48304,start
-1.6597619,6.649823,start
1.0750749,7.1846714,start
0.044808567,6.157099,start
3.4010277,5.264841,start
1.6214585,7.522782,start
-1.4765588,6.3631945,start
2.1488187,10.920397,start
3.5268428,5.1856627,start
5.521841,3.9951446,start
2.9558136,11.040446,start
2.751404,10.900147,start
-0.4197646,9.141369,start
-1.3464023,7.1340604,start
-2.2724538,7.385584,start
1.880423,9.505506,start
4.600461,7.1066546,start
1.230751,8.396244,start
3.6339211,10.827356,start
-0.7354303,6.1556563,start
0.86055756,6.338751,start
-0.29504,6.4236274,start
0.63604563,9.985163,start
0.1794334,9.546908,start
-1.8130091,7.2560287,start
1.110575,10.295193,start
0.567713,10.373579,start
4.11699,9.70473,start
0.15108894,7.6079125,start
-1.1442121,9.343152,start
2.8939395,7.7903895,start
-2.4381552,8.089297,start
-0.7380696,6.204867,start
-0.75950557,7.532416,start
-1.7515948,7.049037,start
0.5720223,10.726127,start
-1.5855147,9.107189,start
-0.5944889,8.297515,start
-0.44108295,9.41971,start
2.9534245,7.50526,start
-0.03424196,6.114799,start
-0.030579675,7.896584,start
-2.4980345,7.9686937,start
-0.12357015,9.989067,start
-0.058005717,7.94519,start
4.160689,7.0025005,start
1.6828611,6.6826572,start
1.4931895,7.89214,start
1.0643433,9.387869,start
0.6404749,10.420236,start
0.031445242,7.9641004,start
3.0103412,10.302032,start
0.6763522,9.017723,start
-1.089332,8.52523,start
4.318128,6.181296,start
0.4943472,10.991067,start
0.4515277,7.5882964,start
0.39097428,9.988831,start
3.4127147,11.061575,start
4.4091425,7.1596413,start
-1.0502841,7.2407784,start
-0.39656505,5.964336,start
-1.1813048,7.2470446,start
-0.10876568,7.126062,start
0.16103756,9.1682005,start
2.36137,8.991998,start
-0.6333895,6.9722657,start
1.5520132,8.051984,start
-0.13679516,7.2664747,start
-1.019343,9.159033,start
1.8315152,6.782864,start
-0.25991023,9.793534,start
0.45999599,8.49668,start
0.64426285,9.016,start
2.3465927,7.1889777,start
0.30807376,9.344099,start
-0.32041055,6.6544952,start
3.4755745,6.43635,start
0.4236639,6.8591933,start
0.6926238,5.905049,start
3.9070032,8.328794,start
0.771406,8.172878,start
-0.6337548,7.8091307,start
-2.0935838,7.230002,start
-0.53061223,10.071148,start
0.18510124,6.6878347,start
-1.4577531,8.210042,start
-0.048633523,6.818672,start
-0.52099967,7.201429,start
4.1348014,7.206628,start
0.5641096,5.7291403,start
1.082283,9.343329,start
0.05198218,6.5995197,start
1.9478581,8.6696415,start
4.4290338,6.679426,start
3.3510222,9.16309,start
2.1774533,9.790263,start
4.348346,6.15224,start
-0.2996276,8.492266,start
0.10290132,6.8305783,start
0.6021767,7.5891366,start
0.72815424,7.1333556,start
4.0156436,5.4880614,start
-0.8379473,9.750406,start
2.6742876,5.0562515,start
0.46321714,9.406368,start
0.9241343,6.791837,start
-0.68460387,9.126115,start
-0.20612156,8.421301,start
-0.50691366,8.393636,start
-1.3353869,8.285403,start
-0.2287061,7.37404,start
-0.5838468,8.487163,start
3.5429199,8.876229,start
0.8932602,6.794612,start
-0.490409,7.71685,start
-0.5323487,8.421519,start
-0.5079154,7.07958,start
-1.8110776,6.2348137,start
1.3793268,7.304458,start
9.986345,7.689779,start
2.1795337,6.8578362,start
-0.84029466,5.859859,start
1.5623062,7.648306,start
-1.1137757,7.592979,start
1.1695954,9.221751,start
5.876752,6.6116233,start
2.8394372,8.825666,start
1.8357769,6.3526073,start
1.4999219,10.103053,start
2.8259935,10.269648,start
-0.035020478,9.470403,start
-0.81670725,7.8331294,start
2.6912596,8.533652,start
3.897796,8.884122,start
0.056253117,7.1593165,start
6.0781984,9.833062,start
-1.785058,6.6820374,start
0.6277375,9.7224,start
-1.2206216,5.7836623,start
2.6297314,10.263066,start
0.6332673,7.2827234,start
-1.3702245,9.137302,start
0.2990725,8.160503,start
1.0605011,10.689185,start
1.2998782,10.197427,start
1.2915839,9.199097,start
0.60481024,5.9945817,start
1.184266,8.241083,start
-0.19240712,7.4170833,start
-1.5272886,8.795426,start
-1.7554915,7.554733,start
1.0599322,6.3392158,start
2.1722057,6.703469,start
-0.53342956,10.007396,start
0.9414987,7.1854753,start
4.0478044,10.87999,start
3.0249329,7.8086824,start
-0.058848146,6.0883803,start
0.963626,9.414074,start
-1.608712,6.927817,start
1.0747491,5.2556696,start
1.2631593,7.0987506,start
-0.25314912,8.246036,start
4.46361,4.1645303,start
0.15504639,10.765215,start
-1.2784618,7.106093,start
-0.18114422,10.08482,start
1.5777066,7.6484838,start
-0.9611786,9.611768,start
-0.69369394,7.852151,start
1.9341917,10.276166,start
0.13586992,10.519665,start
-1.8683754,8.839468,start
3.220384,7.5504484,start
5.3666997,5.1140804,start
-1.5600682,6.6649547,start
-1.3163958,7.669865,start
0.8687057,7.544986,start
-0.4353011,5.9615936,start
5.528674,3.9726555,start
2.1793902,7.0141563,start
-0.19624987,8.399082,start
-0.46772948,9.830256,start
-0.25582412,7.3097415,start
0.8631133,9.998552,start
2.5664508,7.8324456,start
-0.8976595,6.33496,start
5.3864627,5.58479,start
-0.95204145,9.285133,start
-0.8950453,5.872347,start
-0.09384178,7.7859683,start
0.7012528,9.331168,start
0.16093513,6.326612,start
-0.57418364,8.325907,start
1.7031527,10.258862,start
-2.2785003,7.56977,start
3.420793,7.1969047,start
-1.589645,7.671932,start
-1.2092779,8.131971,start
-1.052443,8.039479,start
0.59499025,6.9935846,start
0.19094041,10.798446,start
-1.4340485,8.639274,start
4.833174,8.982119,start
-0.19822831,6.536462,start
5.1770487,4.2946596,start
-0.3173428,9.734341,start
0.61426175,8.635528,start
-0.42523277,8.0413685,start
0.30037048,5.9283714,start
3.3910818,10.990974,start
-1.2395929,8.827457,start
6.3581357,4.5446544,start
2.0467849,8.530663,start
0.20250574,6.894122,start
5.3616147,4.3660913,start
-1.1973038,7.9736075,start
0.68097675,9.85405,start
2.7072868,7.259858,start
4.9709787,7.8783073,start
2.964591,11.20649,start
0.9420408,8.7963915,start
-0.02114273,7.5825534,start
3.2098632,9.101044,start
-0.91465694,7.8424954,start
1.2731938,9.845148,start
1.6858203,5.911975,start
2.101948,8.243862,start
2.3980286,11.036788,start
-0.97763145,6.069328,start
2.398393,7.4440427,start
1.7112058,8.147781,start
5.5452423,7.1606092,start
4.200981,10.410758,start
-2.063365,6.700899,start
3.4090059,10.98942,start
-1.8607594,7.9676924,start
-0.20886642,10.12779,start
2.5709605,10.814684,start
-0.028416602,6.6941333,start
0.9253352,9.318033,start
2.9740176,5.2738256,start
-1.9741867,6.4247546,start
1.8516797,8.671451,start
-1.4961008,6.8959193,start
1.2940754,5.524806,start
0.025782136,5.6871142,start
-1.155677,6.0659246,start
-1.1305383,8.1549635,start
1.3100883,7.429653,start
3.101223,9.29699,start
0.45322424,6.411928,start
1.2144207,7.233674,start
3.6359637,6.7414875,start
2.6793325,7.6052084,start
0.7011458,10.604188,start
0.1431632,8.65009,start
1.1914313,8.3162,start
3.1179535,6.968924,start
9.916079,7.943191,start
3.5472336,6.830731,start
0.78309655,5.8089623,start
1.4260453,7.667868,start
2.5287287,6.881897,start
-0.71310264,7.9712043,start
-1.3243184,6.1552587,start
8.57248,10.523662,start
4.414646,4.3776116,start
-1.0437249,10.373288,start
5.726909,5.149251,start
0.5256165,7.11544,start
4.4427276,6.4201846,start
-2.3425314,7.7167416,start
-1.2901828,5.860138,start
-0.24891447,10.039772,start
0.90546495,7.1833253,start
-0.49207586,9.355295,start
0.47740874,10.075565,start
2.1695657,6.1591225,start
2.0309317,8.232636,start
-1.1216611,7.7537813,start
1.5524462,10.179765,start
4.1661463,5.266915,start
3.2330706,8.433234,start
2.5253153,7.828458,start
0.004920118,7.2966604,start
0.007258318,5.6674657,start
2.3981144,6.608576,start
1.456515,10.1530695,start
4.0344286,9.113733,start
5.3139505,4.088054,start
0.5479923,11.122065,start
1.341861,6.9761043,start
0.2952781,10.624874,start
2.6962256,7.4522843,start
-1.8179334,6.306592,start
1.6541723,10.956055,start
5.9518924,5.846799,start
-0.1281567,5.282741,start
4.6978765,4.265523,start
0.83011657,10.724655,start
-0.5980285,8.605452,start
-1.8279452,8.642109,start
3.8752627,5.190055,start
-0.7786311,5.242283,start
-1.6380731,6.499176,start
-0.22680634,9.970429,start
2.1453297,9.035422,start
2.0625598,9.283492,start
-1.1683971,8.631842,start
5.0878043,4.031442,start
1.3116335,5.3061094,start
-1.2011081,6.0607824,start
2.0531623,6.2203107,start
-0.40662482,8.719154,start
0.30519542,9.893458,start
-1.2352409,6.324357,start
-0.3903643,6.774041,start
-0.34152076,9.550959,start
1.7483026,10.414177,start
3.8036149,8.116277,start
3.2716334,9.745801,start
-2.6508849,7.4997883,start
0.41181195,10.795324,start
2.9995546,5.0436482,start
-1.9452996,7.3851266,start
0.6534186,6.713761,start
2.60139,5.4048715,start
-0.086025424,8.331472,start
1.4973341,10.415783,start
-0.8525897,5.9863086,start
3.371585,7.291207,start
-0.31533542,8.506575,start
5.8301497,5.2675896,start
4.8188233,5.091635,start
0.10193034,7.8869977,start
2.2422078,9.497831,start
3.3717961,6.311742,start
0.94254506,8.895202,start
0.7757661,6.6973085,start
4.1888294,6.0245113,start
7.6246686,11.279401,start
-0.5013627,6.901622,start
2.155613,9.223604,start
3.7090676,5.77894,start
-1.1034837,6.885276,start
-0.87318933,7.147392,start
4.1986866,8.163489,start
5.8512917,7.6537743,start
-1.0342429,7.134181,start
5.965078,7.6204343,start
-1.2025425,9.273407,start
4.1984076,6.7129006,start
1.9617718,9.988739,start
-0.20624347,10.508741,start
4.9749446,5.1556487,start
1.6007371,5.6860166,start
-2.3119419,8.686364,start
1.1812356,6.1282773,start
0.71746886,10.866933,start
1.1413358,8.274249,start
1.4274498,9.83899,start
3.2898943,9.687753,start
3.245684,6.187842,start
-2.2102685,6.731262,start
-0.925939,5.5928397,start
1.3683938,7.2989545,start
0.2008823,7.1358423,start
0.7804178,7.324983,start
0.86612236,8.512448,start
-1.6218797,7.3141727,start
4.7054844,5.6355925,start
0.1807058,7.770714,start
1.5220281,8.728245,start
1.5300852,5.5055766,start
-1.0024474,9.279822,start
-0.34542474,6.1056895,start
1.6377456,10.990975,start
1.6898288,7.6271057,start
-2.3388197,7.175923,start
3.850408,4.912824,start
-0.14404519,7.336388,start
1.8166437,5.731546,start
-2.0036917,6.9808793,start
2.0670066,7.966411,start
5.0383854,9.645205,start
-1.1115532,6.243314,start
4.6208158,5.0770116,start
1.3794013,10.834204,start
-1.3746551,10.00167,start
3.779138,6.619082,start
1.1796172,11.065515,start
4.3231096,5.524763,start
0.54295397,6.1257205,start
0.6472505,7.946317,start
1.6208647,9.330887,start
-1.7417454,8.90195,start
-1.2272747,8.118063,start
-0.5747115,8.575184,start
-0.5130757,6.0078626,start
0.39704525,8.231901,start
0.13105719,7.4062347,start
3.9142895,8.567539,start
-0.35279664,6.7392826,start
4.2390056,9.546143,start
-1.5669874,6.481565,start
3.577628,6.285898,start
4.1121025,4.7879786,start
-1.3684587,8.530448,start
0.16283052,8.768747,start
-0.5536436,10.031118,start
-0.19890775,9.142829,start
-1.7131994,8.086869,start
4.0402017,4.978461,start
-1.4915847,8.089734,start
4.9136643,7.624026,start
8.739495,5.897036,start
3.4967747,4.985658,start
0.31078112,10.2468815,start
-1.2253091,8.990314,start
-1.2375598,9.078563,start
0.017875675,6.83809,start
-1.0497974,8.269666,start
1.3085043,6.6956215,start
4.0288777,8.683133,start
-1.496383,6.9885807,start
1.3853581,6.2157874,start
0.74760103,5.9604406,start
0.033017542,7.141025,start
-1.8723046,6.9655294,start
3.8052626,5.354619,start
-0.54370975,8.270653,start
1.3518349,5.0313663,start
0.6004901,11.07591,start
2.355241,9.983125,start
1.6671717,6.4094853,start
2.9058723,5.7512865,start
4.115213,9.798734,start
4.3217244,4.864492,start
5.7070875,5.454462,start
2.536564,7.345663,start
-0.4222324,6.871256,start
-1.1464355,8.082157,start
-2.154504,8.327237,start
-0.22880295,6.6029873,start
-0.018251386,10.04749,start
5.1894794,6.988162,start
2.4117408,7.799169,start
-0.4724688,10.316546,start
0.38952422,10.295883,start
-1.0574708,7.397988,start
4.5597095,6.9387937,start
-0.89766544,6.2411547,start
-0.5786036,8.759978,start
2.3704517,7.969836,start
5.4925747,6.8231936,start
1.9800519,5.1183906,start
-1.5481521,8.8907995,start
-0.26612878,10.579654,start
0.4612072,10.384936,start
1.7183809,5.5382023,start
4.68338,6.219132,start
-0.6064242,5.807384,start
-0.4546854,8.911278,start
2.445678,7.45783,start
-1.5724642,6.657764,start
2.3000982,7.4001675,start
0.60387737,8.229875,start
-1.5537204,6.3830843,start
1.9987494,7.850134,start
0.9884311,8.1195,start
1.1863419,10.341216,start
1.1840289,7.7759585,start
6.0376024,5.234339,start
-1.7087373,6.861924,start
-1.6110975,8.0176935,start
2.0212183,9.328028,start
-0.03386587,7.40215,start
5.484219,7.585809,start
-0.73116153,9.3134,start
0.5754588,7.3575177,start
3.9109373,7.2891874,start
3.4781039,5.2168818,start
2.9888487,7.6052833,start
-2.0225306,8.09568,start
3.2868261,6.041251,start
-0.42521524,9.531322,start
0.78245896,10.091717,start
-0.2150001,8.110186,start
1.8316382,10.291855,start
0.4398378,9.455881,start
3.8253763,7.9011145,start
0.6147709,10.646824,start
0.67956156,6.9542165,start
0.7800647,9.920956,start
2.0613468,4.946056,start
3.9220054,7.0173025,start
-1.514567,8.012255,start
4.328267,8.491141,start
-1.8388131,6.6484623,start
-1.6477257,8.610619,start
0.21096084,5.4353027,start
2.333626,5.685481,start
0.56280994,11.19585,start
0.5551493,10.011539,start
1.438996,6.2513876,start
2.475836,6.5793586,start
-0.8663532,5.9406323,start
-0.7990574,7.5910215,start
0.22827627,9.641002,start
3.9870942,5.934092,start
1.6132227,7.4141917,start
-1.2259532,7.9485083,start
1.119224,6.7291985,start
4.002101,4.7829175,start
1.1942481,6.625898,start
-1.2478781,8.51573,start
8.119668,8.399113,start
2.026583,9.484905,start
3.590496,5.3460064,start
3.7877429,4.7058754,start
5.5915546,8.165385,start
1.0860243,6.763192,start
-1.1555482,8.686861,start
2.8006587,5.1541877,start
1.0381895,7.92445,start
0.085848846,8.034093,start
0.59208995,10.17415,start
1.0417054,6.9696674,start
5.0250177,4.4279695,start
-0.4329622,7.960787,start
4.4246373,4.2251315,start
-1.0909079,5.5382276,start
4.871526,7.4313145,start
-0.22240582,9.693452,start
-0.7145792,6.6931686,start
-0.7986458,7.680436,start
0.42515513,5.9453216,start
0.96458626,7.0044827,start
0.03725536,7.400583,start
3.0562775,5.1264176,start
-1.0706714,7.6048465,start
0.22074255,7.2677464,start
-0.59517366,7.3221517,start
0.92942816,9.913786,start
-0.16820732,8.002211,start
0.62942135,9.492693,start
0.90730757,6.303067,start
-0.104744084,10.743823,start
-1.917632,6.5799394,start
2.1557815,6.659855,start
3.3914268,6.521825,start
1.9462187,5.245901,start
-1.8474996,8.832952,start
-0.37783143,6.7301326,start
4.504074,4.420368,start
1.2213485,7.3225765,start
5.9439144,8.0744915,start
0.3742868,7.932408,start
-1.5539854,8.311415,start
1.356615,7.8760753,start
1.5575838,10.885902,start
-1.4297212,8.194378,start
0.12968229,10.131466,start
0.2538208,10.261137,start
3.7582936,9.328732,start
0.15039906,9.718654,start
-1.8343422,6.372881,start
0.09071425,7.969508,start
0.66930425,8.099316,start
-0.27563694,7.711486,start
1.401947,9.858322,start
1.7987347,10.714257,start
0.2874986,7.7140675,start
0.31340194,7.6042857,start
0.37074998,7.6812263,start
1.2775255,10.681426,start
-0.8571284,6.257848,start
-1.7700521,8.539845,start
-1.0069672,9.71119,start
6.2075596,7.816025,start
-0.28582117,9.201951,start
1.0276322,6.0376997,start
2.9859338,10.909823,start
-2.0504696,7.533251,start
0.46821663,8.79177,start
2.5267372,9.758365,start
5.668644,7.016698,start
2.7413108,9.761818,start
0.4708218,8.209411,start
3.3151968,5.625643,start
5.6761723,9.764782,start
3.1235785,7.673561,start
2.8048165,7.562089,start
4.530678,4.1482224,start
1.3814778,8.575559,start
0.15886925,10.766517,start
-1.5770326,5.954458,start
0.5820621,10.657005,start
5.0482535,6.307888,start
4.7855897,5.6490965,start
5.553649,4.843713,start
-1.628718,7.80964,start
1.3201439,10.774307,start
3.8105128,7.26469,start
0.490316,6.627967,start
5.6691384,7.7288146,start
1.7179497,7.9333935,start
-1.5306349,7.2415447,start
-0.7651566,9.211378,start
8.399513,5.8334527,start
1.5339272,9.484235,start
-0.6524421,6.954761,start
-0.24728994,10.546444,start
-0.15700193,8.337404,start
-2.561286,7.513152,start
4.1679945,8.027641,start
0.44520086,10.903212,start
-1.3873607,7.5458875,start
-1.7638716,7.516582,start
0.5439015,7.766498,start
-2.0081584,6.907156,start
-0.8531445,5.7827435,start
-0.8399602,9.175721,start
0.6218171,6.048075,start
-0.17992847,9.698534,start
-0.61462694,5.913374,start
-0.28267103,8.394502,start
-0.93893564,7.280596,start
1.1890669,8.817038,start
-0.5600276,6.060846,start
4.2060895,4.6424007,start
-0.021243326,10.28532,start
-1.9406276,7.40546,start
-1.9276967,8.039585,start
2.1121805,10.939892,start
3.1849103,4.672058,start
-2.3600667,7.536579,start
-1.157714,7.9742928,start
1.6869093,10.345384,start
-2.032944,7.398209,start
-0.6515742,6.1291614,start
2.6400576,4.8744864,start
0.6034246,9.2350645,start
0.24873836,10.524061,start
0.13944404,7.7912498,start
-0.005075953,8.644024,start
4.067441,5.520878,start
4.3151765,9.92684,start
2.318807,9.905607,start
-2.467432,7.40296,start
3.883882,5.967134,start
3.2855618,4.94031,start
-0.7419843,6.3887258,start
-1.6858118,6.889906,start
3.665883,6.4849534,start
-1.3750423,6.050743,start
-1.0356281,8.452237,start
-0.69054884,8.44295,start
1.283871,10.6234045,start
4.4128346,4.968788,start
-2.6045864,7.174593,start
-0.76911974,5.9392734,start
-1.197223,7.0935717,start
0.0444424,9.826964,start
-1.4795431,6.7088532,start
3.5639713,7.509504,start
1.7056572,10.929122,start
-0.7724081,8.454474,start
1.1517189,10.351645,start
5.2484226,6.750235,start
-0.6081677,5.726235,start
6.150133,4.2770157,start
-0.29311556,7.2366943,start
4.1705427,4.6740155,start
0.49727252,8.913937,start
-0.8250009,8.379881,start
-0.4468399,8.118773,start
-1.5555396,7.266953,start
-2.0015721,7.6979322,start
5.6288505,7.3677545,start
3.3634145,6.6541543,start
0.11852571,8.088275,start
0.13517217,7.0071416,start
1.8744335,8.964535,start
3.5814545,9.1634035,start
1.3241663,6.136804,start
0.20471162,10.479926,start
0.94187033,7.7436047,start
-2.0248852,8.295111,start
-1.8285164,6.925612,start
0.6670306,6.126272,start
6.211123,9.490355,start
0.1735642,8.780715,start
0.9081442,9.906891,start
0.81895584,11.164379,start
1.3718172,11.121701,start
0.92761767,4.9710007,start
3.6559865,5.0077596,start
0.14642626,10.02447,start
0.25081956,8.358721,start
2.5775363,7.623677,start
1.640968,9.963157,start
1.7380936,10.065539,start
0.8913847,10.487386,start
0.054905426,6.2242007,start
4.0303297,5.8385253,start
-2.4975507,7.8031936,start
0.43188658,7.0254793,start
1.5782204,8.082375,start
0.13018133,8.23091,start
1.3289726,10.1416025,start
-2.0238316,8.2571125,start
3.472595,5.760282,start
3.398781,9.87481,start
3.7344677,5.564188,start
-1.1315005,6.518578,start
1.7861775,8.228738,start
5.44048,6.551785,start
0.5248745,8.310522,start
5.906551,6.2084055,start
2.5370154,7.906378,start
-1.6693234,5.56329,start
2.2394261,7.297891,start
1.5670402,6.5425487,start
2.0348876,6.008605,start
0.33385307,8.32383,start
0.04293415,7.255511,start
5.1439967,4.3053713,start
-0.022738762,5.1495614,start
0.35117126,10.861874,start
0.27804568,8.4191885,start
-0.018015966,5.286674,start
2.801752,7.8010263,start
-1.277178,7.679418,start
-2.0259407,7.747797,start
-0.39245263,7.777031,start
0.52617866,9.768651,start
7.697831,5.1661882,start
1.9049696,10.2611065,start
6.0544343,6.7670197,start
1.8144655,7.446214,start
2.9747264,6.0329523,start
-1.1742654,8.551383,start
2.0064716,9.759345,start
-0.6696918,9.713759,start
-0.75241756,7.8645344,start
4.1424313,10.825579,start
1.9568686,6.1157084,start
2.9626205,7.1015024,start
-0.022323813,5.302949,start
1.4217999,7.7058516,start
