"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ANKRD30A",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"DKK1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02636",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"OPN4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"FAM25A",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"HPSE2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CYP17A1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"EMX2OS",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"DMBT1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MUC2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MUC5AC",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TNNI2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"OR51E2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"OR6A2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PTH",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SAA2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SAA1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"E2F8",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"FIBIN",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"APLNR",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"GLYATL1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TCN1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MS4A6A",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MS4A1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PGA4",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"SCGB1A1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"FGF19",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CD3D",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"CLEC4E",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"MFAP5",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"LINC02367",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KLRB1",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"KLRC2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"PRB2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"TSPAN11",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
"AQP2",0.274682565013528,1.35107363809358,0.526686316555853,0.600413600867762,0.997557425103601,-4.63961571881225
