"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YIPF2",-0.136308960135943,6.70381194702073,-0.723546229937059,0.472542365263424,0.86602255777172,-4.71179397563119
"DYSF",-0.420472242309486,-1.09793190064992,-0.723038860480668,0.472851409134011,0.86602255777172,-4.61297933347004
"MEOX1",-0.423045161655,-1.54803278202354,-0.722944190075618,0.472909086502401,0.86602255777172,-4.61189348617844
"PSG3",-0.410045915948337,-1.72848649239379,-0.722144945137358,0.473396180352923,0.86602255777172,-4.61150319586837
"APOF",-0.315321763687566,0.565203286442957,-0.721984061174756,0.473494264192248,0.86602255777172,-4.62247888179505
"ADCY3",-0.19991579192482,2.89507852531655,-0.721780935436433,0.473618117394571,0.86602255777172,-4.65354745894799
"WDR5",0.100209503498585,6.10100373479681,0.721435252854759,0.473828934849084,0.86602255777172,-4.7041940848524
"ILVBL",-0.133662771497014,5.9539939745023,-0.720819457287717,0.474204614429311,0.86602255777172,-4.70155702615131
"CES1",-0.448819286696168,-1.119995896703,-0.719809443884251,0.474821159604241,0.86602255777172,-4.61319037784711
"ATP6V1C1",0.160171423185235,6.04144305118888,0.71929910580452,0.47513285872496,0.86602255777172,-4.70441093043537
"PPP1R15A",0.174459003457869,8.44625812814184,0.719172673878798,0.47521009738504,0.86602255777172,-4.73947083867045
"IL1A",-0.433603908642022,-1.61407288622026,-0.71821422070376,0.475795857479342,0.86602255777172,-4.61194367277468
"FMO5",0.164244264100307,2.3925957643098,0.717904687909236,0.475985115874012,0.86602255777172,-4.64684245642052
"IFIT3",0.24458924021999,3.27903594635968,0.717760800565814,0.476073107716148,0.86602255777172,-4.66149536989373
"PLCXD3",-0.238827804405473,5.88604417597296,-0.717056797260197,0.476503761076032,0.86602255777172,-4.70108414607388
"LIF",-0.460164575662448,-0.213942475201113,-0.716676456045094,0.47673651495829,0.86602255777172,-4.6172401199113
"A1BG",-0.0956641115142869,8.02142974578611,-0.716002887647948,0.477148869459482,0.86602255777172,-4.73301287651551
"CCL11",-0.409348957577598,-1.25972629205868,-0.714792611656266,0.47789029743724,0.86602255777172,-4.61290330020846
"TPM2",-0.180945578597966,2.53741571154634,-0.714641819003179,0.477982720003522,0.86602255777172,-4.64829162728242
"SVIL",0.268642877679141,1.99307650684852,0.7146159179814,0.47799859605181,0.86602255777172,-4.64091381061191
"VGLL4",-0.125692274362473,5.91005982554364,-0.71400362378994,0.478373988536411,0.86602255777172,-4.70265820739109
"TMEM267",-0.129246330176844,4.64224846198498,-0.712873007142918,0.47906759553994,0.86602255777172,-4.68257290701289
"GPC6-AS2",-0.395713180677458,-1.35746601275391,-0.712230998448896,0.479461704212589,0.86602255777172,-4.61288404740314
